$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$throughput
3,1000,2,60,2.00E+06,1000,63501
3,1000,2,60,2.00E+06,10000,52068
3,1000,2,60,2.00E+06,1.00E+05,2160.4
3,1000,2,60,1.00E+07,1000,63958
3,1000,2,60,1.00E+07,10000,49170
3,1000,2,60,1.00E+07,1.00E+05,1376.6
3,1000,2,120,1.00E+05,1000,60998
3,1000,2,120,1.00E+05,10000,52414
3,1000,2,120,1.00E+05,1.00E+05,1380.7
3,1000,2,120,1.00E+06,1000,61850
3,1000,2,120,1.00E+06,10000,45097
3,1000,2,120,1.00E+06,1.00E+05,1366.6
3,1000,2,120,2.00E+06,1000,57988
3,1000,2,120,2.00E+06,10000,50105
3,1000,2,120,2.00E+06,1.00E+05,2305.6
3,1000,2,120,1.00E+07,1000,65753
3,1000,2,120,1.00E+07,10000,52370
3,1000,2,120,1.00E+07,1.00E+05,1629.9
3,1000,2,300,1.00E+05,1000,59114
3,1000,2,300,1.00E+05,10000,51463
3,1000,2,300,1.00E+05,1.00E+05,1962.7
3,1000,2,300,1.00E+06,1000,63417
3,1000,2,300,1.00E+06,10000,47909
3,1000,2,300,1.00E+06,1.00E+05,1295.8
3,1000,2,300,2.00E+06,1000,62259
3,1000,2,300,2.00E+06,10000,53692
3,1000,2,300,2.00E+06,1.00E+05,1668.9
3,1000,2,300,1.00E+07,1000,61753
3,1000,2,300,1.00E+07,10000,49778
3,1000,2,300,1.00E+07,1.00E+05,2054.8
3,1000,3,1,1.00E+05,1000,1.29E+05
3,1000,3,1,1.00E+05,10000,1.34E+05
3,1000,3,1,1.00E+05,1.00E+05,1.27E+05
3,1000,3,1,1.00E+06,1000,1.18E+05
3,1000,3,1,1.00E+06,10000,1.21E+05
3,1000,3,1,1.00E+06,1.00E+05,1.23E+05
3,1000,3,1,2.00E+06,1000,1.20E+05
3,1000,3,1,2.00E+06,10000,1.30E+05
3,1000,3,1,2.00E+06,1.00E+05,1.25E+05
3,1000,3,1,1.00E+07,1000,1.21E+05
3,1000,3,1,1.00E+07,10000,1.20E+05
3,1000,3,1,1.00E+07,1.00E+05,1.19E+05
3,1000,3,10,1.00E+05,1000,1.24E+05
3,1000,3,10,1.00E+05,10000,1.26E+05
3,1000,3,10,1.00E+05,1.00E+05,1.25E+05
3,1000,3,10,1.00E+06,1000,1.25E+05
3,1000,3,10,1.00E+06,10000,1.34E+05
3,1000,3,10,1.00E+06,1.00E+05,1.27E+05
3,1000,3,10,2.00E+06,1000,1.36E+05
3,1000,3,10,2.00E+06,10000,1.19E+05
3,1000,3,10,2.00E+06,1.00E+05,1.31E+05
3,1000,3,10,1.00E+07,1000,1.29E+05
3,1000,3,10,1.00E+07,10000,1.17E+05
3,1000,3,10,1.00E+07,1.00E+05,1.34E+05
3,1000,3,60,1.00E+05,1000,1.18E+05
3,1000,3,60,1.00E+05,10000,1.32E+05
3,1000,3,60,1.00E+05,1.00E+05,1.35E+05
3,1000,3,60,1.00E+06,1000,1.28E+05
3,1000,3,60,1.00E+06,10000,1.27E+05
3,1000,3,60,1.00E+06,1.00E+05,1.30E+05
3,1000,3,60,2.00E+06,1000,1.29E+05
3,1000,3,60,2.00E+06,10000,1.33E+05
3,1000,3,60,2.00E+06,1.00E+05,1.42E+05
3,1000,3,60,1.00E+07,1000,1.27E+05
3,1000,3,60,1.00E+07,10000,1.26E+05
3,1000,3,60,1.00E+07,1.00E+05,1.25E+05
3,1000,3,120,1.00E+05,1000,1.30E+05
3,1000,3,120,1.00E+05,10000,1.26E+05
3,1000,3,120,1.00E+05,1.00E+05,1.33E+05
3,1000,3,120,1.00E+06,1000,1.29E+05
3,1000,3,120,1.00E+06,10000,1.29E+05
3,1000,3,120,1.00E+06,1.00E+05,1.35E+05
3,1000,3,120,2.00E+06,1000,1.25E+05
3,1000,3,120,2.00E+06,10000,1.25E+05
3,1000,3,120,2.00E+06,1.00E+05,1.34E+05
3,1000,3,120,1.00E+07,1000,1.22E+05
3,1000,3,120,1.00E+07,10000,1.31E+05
3,1000,3,120,1.00E+07,1.00E+05,1.30E+05
3,1000,3,300,1.00E+05,1000,1.30E+05
3,1000,3,300,1.00E+05,10000,1.21E+05
3,1000,3,300,1.00E+05,1.00E+05,1.30E+05
3,1000,3,300,1.00E+06,1000,1.35E+05
3,1000,3,300,1.00E+06,10000,1.25E+05
3,1000,3,300,1.00E+06,1.00E+05,1.23E+05
3,1000,3,300,2.00E+06,1000,1.30E+05
3,1000,3,300,2.00E+06,10000,1.31E+05
3,1000,3,300,2.00E+06,1.00E+05,1.31E+05
3,1000,3,300,1.00E+07,1000,1.19E+05
3,1000,3,300,1.00E+07,10000,1.24E+05
3,1000,3,300,1.00E+07,1.00E+05,1.23E+05
3,1000,6,1,1.00E+05,1000,1.30E+05
3,1000,6,1,1.00E+05,10000,1.33E+05
3,1000,6,1,1.00E+05,1.00E+05,1.30E+05
3,1000,6,1,1.00E+06,1000,1.31E+05
3,1000,6,1,1.00E+06,10000,1.32E+05
3,1000,6,1,1.00E+06,1.00E+05,1.26E+05
3,1000,6,1,2.00E+06,1000,1.19E+05
3,1000,6,1,2.00E+06,10000,1.24E+05
3,1000,6,1,2.00E+06,1.00E+05,1.18E+05
3,1000,6,1,1.00E+07,1000,1.17E+05
3,1000,6,1,1.00E+07,10000,1.14E+05
3,1000,6,1,1.00E+07,1.00E+05,1.04E+05
3,1000,6,10,1.00E+05,1000,1.25E+05
3,1000,6,10,1.00E+05,10000,1.33E+05
3,1000,6,10,1.00E+05,1.00E+05,1.33E+05
3,1000,6,10,1.00E+06,1000,1.25E+05
3,1000,6,10,1.00E+06,10000,1.32E+05
3,1000,6,10,1.00E+06,1.00E+05,1.31E+05
3,1000,6,10,2.00E+06,1000,1.30E+05
3,1000,6,10,2.00E+06,10000,1.35E+05
3,1000,6,10,2.00E+06,1.00E+05,1.32E+05
3,1000,6,10,1.00E+07,1000,1.26E+05
3,1000,6,10,1.00E+07,10000,1.25E+05
3,1000,6,10,1.00E+07,1.00E+05,1.39E+05
3,1000,6,60,1.00E+05,1000,1.36E+05
3,1000,6,60,1.00E+05,10000,1.33E+05
3,1000,6,60,1.00E+05,1.00E+05,1.33E+05
3,1000,6,60,1.00E+06,1000,1.31E+05
3,1000,6,60,1.00E+06,10000,1.22E+05
3,1000,6,60,1.00E+06,1.00E+05,1.23E+05
3,1000,6,60,2.00E+06,1000,1.22E+05
3,1000,6,60,2.00E+06,10000,1.25E+05
3,1000,6,60,2.00E+06,1.00E+05,1.19E+05
3,1000,6,60,1.00E+07,1000,1.22E+05
3,1000,6,60,1.00E+07,10000,1.25E+05
3,1000,6,60,1.00E+07,1.00E+05,1.31E+05
3,1000,6,120,1.00E+05,1000,1.22E+05
3,1000,6,120,1.00E+05,10000,1.27E+05
3,1000,6,120,1.00E+05,1.00E+05,1.28E+05
3,1000,6,120,1.00E+06,1000,1.33E+05
3,1000,6,120,1.00E+06,10000,1.35E+05
3,1000,6,120,1.00E+06,1.00E+05,1.30E+05
3,1000,6,120,2.00E+06,1000,1.30E+05
3,1000,6,120,2.00E+06,10000,1.29E+05
3,1000,6,120,2.00E+06,1.00E+05,1.29E+05
3,1000,6,120,1.00E+07,1000,1.18E+05
3,1000,6,120,1.00E+07,10000,1.29E+05
3,1000,6,120,1.00E+07,1.00E+05,1.17E+05
3,1000,6,300,1.00E+05,1000,1.36E+05
3,1000,6,300,1.00E+05,10000,1.32E+05
3,1000,6,300,1.00E+05,1.00E+05,1.28E+05
3,1000,6,300,1.00E+06,1000,1.30E+05
3,1000,6,300,1.00E+06,10000,1.25E+05
3,1000,6,300,1.00E+06,1.00E+05,1.31E+05
3,1000,6,300,2.00E+06,1000,1.33E+05
3,1000,6,300,2.00E+06,10000,1.37E+05
3,1000,6,300,2.00E+06,1.00E+05,1.38E+05
3,1000,6,300,1.00E+07,1000,1.25E+05
3,1000,6,300,1.00E+07,10000,1.29E+05
3,1000,6,300,1.00E+07,1.00E+05,1.36E+05
3,1000,9,1,1.00E+05,1000,1.30E+05
3,1000,9,1,1.00E+05,10000,1.36E+05
3,1000,9,1,1.00E+05,1.00E+05,1.27E+05
3,1000,9,1,1.00E+06,1000,1.33E+05
3,1000,9,1,1.00E+06,10000,1.40E+05
3,1000,9,1,1.00E+06,1.00E+05,1.33E+05
3,1000,9,1,2.00E+06,1000,1.25E+05
3,1000,9,1,2.00E+06,10000,1.26E+05
3,1000,9,1,2.00E+06,1.00E+05,1.30E+05
3,1000,9,1,1.00E+07,1000,1.09E+05
3,1000,9,1,1.00E+07,10000,1.15E+05
3,1000,9,1,1.00E+07,1.00E+05,1.19E+05
3,1000,9,10,1.00E+05,1000,1.31E+05
3,1000,9,10,1.00E+05,10000,1.31E+05
3,1000,9,10,1.00E+05,1.00E+05,1.26E+05
3,1000,9,10,1.00E+06,1000,1.32E+05
3,1000,9,10,1.00E+06,10000,1.29E+05
3,1000,9,10,1.00E+06,1.00E+05,1.29E+05
3,1000,9,10,2.00E+06,1000,1.23E+05
3,1000,9,10,2.00E+06,10000,1.20E+05
3,1000,9,10,2.00E+06,1.00E+05,1.28E+05
3,1000,9,10,1.00E+07,1000,1.20E+05
3,1000,9,10,1.00E+07,10000,1.21E+05
3,1000,9,10,1.00E+07,1.00E+05,1.31E+05
3,1000,9,60,1.00E+05,1000,1.24E+05
3,1000,9,60,1.00E+05,10000,1.31E+05
3,1000,9,60,1.00E+05,1.00E+05,1.31E+05
3,1000,9,60,1.00E+06,1000,1.29E+05
3,1000,9,60,1.00E+06,10000,1.30E+05
3,1000,9,60,1.00E+06,1.00E+05,1.26E+05
3,1000,9,60,2.00E+06,1000,1.34E+05
3,1000,9,60,2.00E+06,10000,1.32E+05
3,1000,9,60,2.00E+06,1.00E+05,1.30E+05
3,1000,9,60,1.00E+07,1000,1.17E+05
3,1000,9,60,1.00E+07,10000,1.26E+05
3,1000,9,60,1.00E+07,1.00E+05,1.15E+05
3,1000,9,120,1.00E+05,1000,1.28E+05
3,1000,9,120,1.00E+05,10000,1.29E+05
3,1000,9,120,1.00E+05,1.00E+05,1.26E+05
3,1000,9,120,1.00E+06,1000,1.29E+05
3,1000,9,120,1.00E+06,10000,1.20E+05
3,1000,9,120,1.00E+06,1.00E+05,1.30E+05
3,1000,9,120,2.00E+06,1000,1.33E+05
3,1000,9,120,2.00E+06,10000,1.30E+05
3,1000,9,120,2.00E+06,1.00E+05,1.27E+05
3,1000,9,120,1.00E+07,1000,1.23E+05
3,1000,9,120,1.00E+07,10000,1.18E+05
3,1000,9,120,1.00E+07,1.00E+05,1.24E+05
3,1000,9,300,1.00E+05,1000,1.28E+05
3,1000,9,300,1.00E+05,10000,1.37E+05
3,1000,9,300,1.00E+05,1.00E+05,1.30E+05
3,1000,9,300,1.00E+06,1000,1.35E+05
3,1000,9,300,1.00E+06,10000,1.33E+05
3,1000,9,300,1.00E+06,1.00E+05,1.25E+05
3,1000,9,300,2.00E+06,1000,1.30E+05
3,1000,9,300,2.00E+06,10000,1.32E+05
3,1000,9,300,2.00E+06,1.00E+05,1.32E+05
3,1000,9,300,1.00E+07,1000,1.23E+05
3,1000,9,300,1.00E+07,10000,1.13E+05
3,1000,9,300,1.00E+07,1.00E+05,1.17E+05
3,1000,12,1,1.00E+05,1000,1.33E+05
3,1000,12,1,1.00E+05,10000,1.34E+05
3,1000,12,1,1.00E+05,1.00E+05,1.31E+05
3,1000,12,1,1.00E+06,1000,1.34E+05
3,1000,12,1,1.00E+06,10000,1.30E+05
3,1000,12,1,1.00E+06,1.00E+05,1.26E+05
3,1000,12,1,2.00E+06,1000,1.35E+05
3,1000,12,1,2.00E+06,10000,1.23E+05
3,1000,12,1,2.00E+06,1.00E+05,1.36E+05
3,1000,12,1,1.00E+07,1000,1.11E+05
3,1000,12,1,1.00E+07,10000,1.04E+05
3,1000,12,1,1.00E+07,1.00E+05,1.11E+05
3,1000,12,10,1.00E+05,1000,1.33E+05
3,1000,12,10,1.00E+05,10000,1.32E+05
3,1000,12,10,1.00E+05,1.00E+05,1.32E+05
3,1000,12,10,1.00E+06,1000,1.33E+05
3,1000,12,10,1.00E+06,10000,1.29E+05
3,1000,12,10,1.00E+06,1.00E+05,1.36E+05
3,1000,12,10,2.00E+06,1000,1.31E+05
3,1000,12,10,2.00E+06,10000,1.23E+05
3,1000,12,10,2.00E+06,1.00E+05,1.22E+05
3,1000,12,10,1.00E+07,1000,1.32E+05
3,1000,12,10,1.00E+07,10000,1.22E+05
3,1000,12,10,1.00E+07,1.00E+05,1.27E+05
3,1000,12,60,1.00E+05,1000,1.25E+05
3,1000,12,60,1.00E+05,10000,1.27E+05
3,1000,12,60,1.00E+05,1.00E+05,1.35E+05
3,1000,12,60,1.00E+06,1000,1.29E+05
3,1000,12,60,1.00E+06,10000,1.29E+05
3,1000,12,60,1.00E+06,1.00E+05,1.24E+05
3,1000,12,60,2.00E+06,1000,1.36E+05
3,1000,12,60,2.00E+06,10000,1.29E+05
3,1000,12,60,2.00E+06,1.00E+05,1.33E+05
3,1000,12,60,1.00E+07,1000,1.18E+05
3,1000,12,60,1.00E+07,10000,1.28E+05
3,1000,12,60,1.00E+07,1.00E+05,1.22E+05
3,1000,12,120,1.00E+05,1000,1.35E+05
3,1000,12,120,1.00E+05,10000,1.32E+05
3,1000,12,120,1.00E+05,1.00E+05,1.33E+05
3,1000,12,120,1.00E+06,1000,1.30E+05
3,1000,12,120,1.00E+06,10000,1.25E+05
3,1000,12,120,1.00E+06,1.00E+05,1.30E+05
3,1000,12,120,2.00E+06,1000,1.26E+05
3,1000,12,120,2.00E+06,10000,1.32E+05
3,1000,12,120,2.00E+06,1.00E+05,1.41E+05
3,1000,12,120,1.00E+07,1000,1.21E+05
3,1000,12,120,1.00E+07,10000,1.27E+05
3,1000,12,120,1.00E+07,1.00E+05,1.32E+05
3,1000,12,300,1.00E+05,1000,1.38E+05
3,1000,12,300,1.00E+05,10000,1.27E+05
3,1000,12,300,1.00E+05,1.00E+05,1.33E+05
3,1000,12,300,1.00E+06,1000,1.33E+05
3,1000,12,300,1.00E+06,10000,1.33E+05
3,1000,12,300,1.00E+06,1.00E+05,1.36E+05
3,1000,12,300,2.00E+06,1000,1.31E+05
3,1000,12,300,2.00E+06,10000,1.35E+05
3,1000,12,300,2.00E+06,1.00E+05,1.32E+05
3,1000,12,300,1.00E+07,1000,1.31E+05
3,1000,12,300,1.00E+07,10000,1.25E+05
3,1000,12,300,1.00E+07,1.00E+05,1.22E+05
3,1000,15,1,1.00E+05,1000,1.33E+05
3,1000,15,1,1.00E+05,10000,1.31E+05
3,1000,15,1,1.00E+05,1.00E+05,1.27E+05
3,1000,15,1,1.00E+06,1000,1.35E+05
3,1000,15,1,1.00E+06,10000,1.36E+05
3,1000,15,1,1.00E+06,1.00E+05,1.29E+05
3,1000,15,1,2.00E+06,1000,1.29E+05
3,1000,15,1,2.00E+06,10000,1.33E+05
3,1000,15,1,2.00E+06,1.00E+05,1.25E+05
3,1000,15,1,1.00E+07,1000,1.16E+05
3,1000,15,1,1.00E+07,10000,99353
3,1000,15,1,1.00E+07,1.00E+05,1.09E+05
3,1000,15,10,1.00E+05,1000,1.33E+05
3,1000,15,10,1.00E+05,10000,1.33E+05
3,1000,15,10,1.00E+05,1.00E+05,1.36E+05
3,1000,15,10,1.00E+06,1000,1.30E+05
3,1000,15,10,1.00E+06,10000,1.30E+05
3,1000,15,10,1.00E+06,1.00E+05,1.35E+05
3,1000,15,10,2.00E+06,1000,1.32E+05
3,1000,15,10,2.00E+06,10000,1.26E+05
3,1000,15,10,2.00E+06,1.00E+05,1.27E+05
3,1000,15,10,1.00E+07,1000,1.32E+05
3,1000,15,10,1.00E+07,10000,1.23E+05
3,1000,15,10,1.00E+07,1.00E+05,1.10E+05
3,1000,15,60,1.00E+05,1000,1.18E+05
3,1000,15,60,1.00E+05,10000,1.13E+05
3,1000,15,60,1.00E+05,1.00E+05,1.13E+05
3,1000,15,60,1.00E+06,1000,1.13E+05
3,1000,15,60,1.00E+06,10000,1.16E+05
3,1000,15,60,1.00E+06,1.00E+05,1.14E+05
3,1000,15,60,2.00E+06,1000,1.12E+05
3,1000,15,60,2.00E+06,10000,1.08E+05
3,1000,15,60,2.00E+06,1.00E+05,1.13E+05
3,1000,15,60,1.00E+07,1000,99977
3,1000,15,60,1.00E+07,10000,1.13E+05
3,1000,15,60,1.00E+07,1.00E+05,1.10E+05
3,1000,15,120,1.00E+05,1000,1.12E+05
3,1000,15,120,1.00E+05,10000,1.18E+05
3,1000,15,120,1.00E+05,1.00E+05,1.15E+05
3,1000,15,120,1.00E+06,1000,1.14E+05
3,1000,15,120,1.00E+06,10000,1.12E+05
3,1000,15,120,1.00E+06,1.00E+05,1.27E+05
3,1000,15,120,2.00E+06,1000,1.12E+05
3,1000,15,120,2.00E+06,10000,1.13E+05
3,1000,15,120,2.00E+06,1.00E+05,1.12E+05
3,1000,15,120,1.00E+07,1000,1.08E+05
3,1000,15,120,1.00E+07,10000,1.08E+05
3,1000,15,120,1.00E+07,1.00E+05,1.17E+05
3,1000,15,300,1.00E+05,1000,1.14E+05
3,1000,15,300,1.00E+05,10000,1.21E+05
3,1000,15,300,1.00E+05,1.00E+05,1.17E+05
3,1000,15,300,1.00E+06,1000,1.18E+05
3,1000,15,300,1.00E+06,10000,1.23E+05
3,1000,15,300,1.00E+06,1.00E+05,1.15E+05
3,1000,15,300,2.00E+06,1000,1.11E+05
3,1000,15,300,2.00E+06,10000,1.15E+05
3,1000,15,300,2.00E+06,1.00E+05,1.13E+05
3,1000,15,300,1.00E+07,1000,1.17E+05
3,1000,15,300,1.00E+07,10000,1.06E+05
3,1000,15,300,1.00E+07,1.00E+05,1.14E+05
3,1000,18,1,1.00E+05,1000,1.17E+05
3,1000,18,1,1.00E+05,10000,1.15E+05
3,1000,18,1,1.00E+05,1.00E+05,1.19E+05
3,1000,18,1,1.00E+06,1000,1.12E+05
3,1000,18,1,1.00E+06,10000,1.16E+05
3,1000,18,1,1.00E+06,1.00E+05,1.17E+05
3,1000,18,1,2.00E+06,1000,1.08E+05
3,1000,18,1,2.00E+06,10000,1.21E+05
3,1000,18,1,2.00E+06,1.00E+05,1.04E+05
3,1000,18,1,1.00E+07,1000,94886
3,1000,18,1,1.00E+07,10000,1.00E+05
3,1000,18,1,1.00E+07,1.00E+05,85346
3,1000,18,10,1.00E+05,1000,1.14E+05
3,1000,18,10,1.00E+05,10000,1.23E+05
3,1000,18,10,1.00E+05,1.00E+05,1.18E+05
3,1000,18,10,1.00E+06,1000,1.16E+05
3,1000,18,10,1.00E+06,10000,1.19E+05
3,1000,18,10,1.00E+06,1.00E+05,1.13E+05
3,1000,18,10,2.00E+06,1000,1.16E+05
3,1000,18,10,2.00E+06,10000,1.15E+05
3,1000,18,10,2.00E+06,1.00E+05,1.14E+05
3,1000,18,10,1.00E+07,1000,1.09E+05
3,1000,18,10,1.00E+07,10000,75953
3,1000,18,10,1.00E+07,1.00E+05,98537
3,1000,18,60,1.00E+05,1000,1.21E+05
3,1000,18,60,1.00E+05,10000,1.14E+05
3,1000,18,60,1.00E+05,1.00E+05,1.21E+05
3,1000,18,60,1.00E+06,1000,1.09E+05
3,1000,18,60,1.00E+06,10000,1.14E+05
3,1000,18,60,1.00E+06,1.00E+05,1.09E+05
3,1000,18,60,2.00E+06,1000,1.12E+05
3,1000,18,60,2.00E+06,10000,1.10E+05
3,1000,18,60,2.00E+06,1.00E+05,1.17E+05
3,1000,18,60,1.00E+07,1000,99901
3,1000,18,60,1.00E+07,10000,1.05E+05
3,1000,18,60,1.00E+07,1.00E+05,1.06E+05
3,1000,18,120,1.00E+05,1000,1.13E+05
3,1000,18,120,1.00E+05,10000,1.14E+05
3,1000,18,120,1.00E+05,1.00E+05,1.21E+05
3,1000,18,120,1.00E+06,1000,1.14E+05
3,1000,18,120,1.00E+06,10000,1.18E+05
3,1000,18,120,1.00E+06,1.00E+05,1.16E+05
3,1000,18,120,2.00E+06,1000,1.14E+05
3,1000,18,120,2.00E+06,10000,1.12E+05
3,1000,18,120,2.00E+06,1.00E+05,1.14E+05
3,1000,18,120,1.00E+07,1000,1.03E+05
3,1000,18,120,1.00E+07,10000,1.04E+05
3,1000,18,120,1.00E+07,1.00E+05,1.03E+05
3,1000,18,300,1.00E+05,1000,1.14E+05
3,1000,18,300,1.00E+05,10000,1.22E+05
3,1000,18,300,1.00E+05,1.00E+05,1.13E+05
3,1000,18,300,1.00E+06,1000,1.14E+05
3,1000,18,300,1.00E+06,10000,1.10E+05
3,1000,18,300,1.00E+06,1.00E+05,1.14E+05
3,1000,18,300,2.00E+06,1000,1.17E+05
3,1000,18,300,2.00E+06,10000,1.16E+05
3,1000,18,300,2.00E+06,1.00E+05,1.18E+05
3,1000,18,300,1.00E+07,1000,1.14E+05
3,1000,18,300,1.00E+07,10000,1.13E+05
3,1000,18,300,1.00E+07,1.00E+05,1.12E+05
3,10000,1,1,1.00E+05,1000,5853.1
3,10000,1,1,1.00E+05,10000,6927.3
3,10000,1,1,1.00E+05,1.00E+05,6571.4
3,10000,1,1,1.00E+06,1000,8312.4
3,10000,1,1,1.00E+06,10000,8338.7
3,10000,1,1,1.00E+06,1.00E+05,8029.5
3,10000,1,1,2.00E+06,1000,6574.7
3,10000,1,1,2.00E+06,10000,8507.1
3,10000,1,1,2.00E+06,1.00E+05,6355.6
3,10000,1,1,1.00E+07,1000,6980.4
3,10000,1,1,1.00E+07,10000,9048.1
3,10000,1,1,1.00E+07,1.00E+05,7995.8
3,10000,1,10,1.00E+05,1000,7378.6
3,10000,1,10,1.00E+05,10000,10061
3,10000,1,10,1.00E+05,1.00E+05,5684.2
3,10000,1,10,1.00E+06,1000,6817
3,10000,1,10,1.00E+06,10000,6274.3
3,10000,1,10,1.00E+06,1.00E+05,6197.7
3,10000,1,10,2.00E+06,1000,6150.5
3,10000,1,10,2.00E+06,10000,7510.7
3,10000,1,10,2.00E+06,1.00E+05,4672.2
3,10000,1,10,1.00E+07,1000,5761.2
3,10000,1,10,1.00E+07,10000,7666.8
3,10000,1,10,1.00E+07,1.00E+05,5032.5
3,10000,1,60,1.00E+05,1000,6042.8
3,10000,1,60,1.00E+05,10000,6374.9
3,10000,1,60,1.00E+05,1.00E+05,6512.2
3,10000,1,60,1.00E+06,1000,5786
3,10000,1,60,1.00E+06,10000,11455
3,10000,1,60,1.00E+06,1.00E+05,4974
3,10000,1,60,2.00E+06,1000,6618.6
3,10000,1,60,2.00E+06,10000,9261.1
3,10000,1,60,2.00E+06,1.00E+05,5341.5
3,10000,1,60,1.00E+07,1000,6700.8
3,10000,1,60,1.00E+07,10000,11539
3,10000,1,60,1.00E+07,1.00E+05,5148
3,10000,1,120,1.00E+05,1000,6183.6
3,10000,1,120,1.00E+05,10000,6833.9
3,10000,1,120,1.00E+05,1.00E+05,6381.2
3,10000,1,120,1.00E+06,1000,7201
3,10000,1,120,1.00E+06,10000,7253.6
3,10000,1,120,1.00E+06,1.00E+05,5630.9
3,10000,1,120,2.00E+06,1000,5311.7
3,10000,1,120,2.00E+06,10000,15125
3,10000,1,120,2.00E+06,1.00E+05,7842.8
3,10000,1,120,1.00E+07,1000,6104.6
3,10000,1,120,1.00E+07,10000,9561.5
3,10000,1,120,1.00E+07,1.00E+05,8229.3
3,10000,1,300,1.00E+05,1000,6361.5
3,10000,1,300,1.00E+05,10000,7548.1
3,10000,1,300,1.00E+05,1.00E+05,5751.4
3,10000,1,300,1.00E+06,1000,6157.7
3,10000,1,300,1.00E+06,10000,12494
3,10000,1,300,1.00E+06,1.00E+05,6778.4
3,10000,1,300,2.00E+06,1000,6510.5
3,10000,1,300,2.00E+06,10000,6645.8
3,10000,1,300,2.00E+06,1.00E+05,6498.6
3,10000,1,300,1.00E+07,1000,6311.8
3,10000,1,300,1.00E+07,10000,9100.3
3,10000,1,300,1.00E+07,1.00E+05,7094.5
3,10000,2,1,1.00E+05,1000,31992
3,10000,2,1,1.00E+05,10000,20963
3,10000,2,1,1.00E+05,1.00E+05,10373
3,10000,2,1,1.00E+06,1000,37407
3,10000,2,1,1.00E+06,10000,11138
3,10000,2,1,1.00E+06,1.00E+05,14669
3,10000,2,1,2.00E+06,1000,33822
3,10000,2,1,2.00E+06,10000,24390
3,10000,2,1,2.00E+06,1.00E+05,12202
3,10000,2,1,1.00E+07,1000,38052
3,10000,2,1,1.00E+07,10000,16625
3,10000,2,1,1.00E+07,1.00E+05,15101
3,10000,2,10,1.00E+05,1000,34396
3,10000,2,10,1.00E+05,10000,15267
3,10000,2,10,1.00E+05,1.00E+05,16475
3,10000,2,10,1.00E+06,1000,36352
3,10000,2,10,1.00E+06,10000,16650
3,10000,2,10,1.00E+06,1.00E+05,16420
3,10000,2,10,2.00E+06,1000,35818
3,10000,2,10,2.00E+06,10000,21571
3,10000,2,10,2.00E+06,1.00E+05,12295
3,10000,2,10,1.00E+07,1000,30623
3,10000,2,10,1.00E+07,10000,12140
3,10000,2,10,1.00E+07,1.00E+05,13230
3,10000,2,60,1.00E+05,1000,28718
3,10000,2,60,1.00E+05,10000,16273
3,10000,2,60,1.00E+05,1.00E+05,15655
3,10000,2,60,1.00E+06,1000,34871
3,10000,2,60,1.00E+06,10000,19682
3,10000,2,60,1.00E+06,1.00E+05,11644
3,10000,2,60,2.00E+06,1000,34017
3,10000,2,60,2.00E+06,10000,21840
3,10000,2,60,2.00E+06,1.00E+05,15256
3,10000,2,60,1.00E+07,1000,32888
3,10000,2,60,1.00E+07,10000,21735
3,10000,2,60,1.00E+07,1.00E+05,8951.8
3,10000,2,120,1.00E+05,1000,62895
3,10000,2,120,1.00E+05,10000,27003
3,10000,2,120,1.00E+05,1.00E+05,11686
3,10000,2,120,1.00E+06,1000,32279
3,10000,2,120,1.00E+06,10000,16071
3,10000,2,120,1.00E+06,1.00E+05,13112
3,10000,2,120,2.00E+06,1000,31659
3,10000,2,120,2.00E+06,10000,15185
3,10000,2,120,2.00E+06,1.00E+05,15283
3,10000,2,120,1.00E+07,1000,32490
3,10000,2,120,1.00E+07,10000,23183
3,10000,2,120,1.00E+07,1.00E+05,13847
3,10000,2,300,1.00E+05,1000,48104
3,10000,2,300,1.00E+05,10000,15827
3,10000,2,300,1.00E+05,1.00E+05,22325
3,10000,2,300,1.00E+06,1000,42254
3,10000,2,300,1.00E+06,10000,12931
3,10000,2,300,1.00E+06,1.00E+05,38676
3,10000,2,300,2.00E+06,1000,27297
3,10000,2,300,2.00E+06,10000,14705
3,10000,2,300,2.00E+06,1.00E+05,14510
3,10000,2,300,1.00E+07,1000,41300
3,10000,2,300,1.00E+07,10000,13635
3,10000,2,300,1.00E+07,1.00E+05,14260
3,10000,3,1,1.00E+05,1000,2.05E+05
3,10000,3,1,1.00E+05,10000,2.08E+05
3,10000,3,1,1.00E+05,1.00E+05,1.98E+05
3,10000,3,1,1.00E+06,1000,1.95E+05
3,10000,3,1,1.00E+06,10000,2.07E+05
3,10000,3,1,1.00E+06,1.00E+05,2.04E+05
3,10000,3,1,2.00E+06,1000,2.04E+05
3,10000,3,1,2.00E+06,10000,2.07E+05
3,10000,3,1,2.00E+06,1.00E+05,2.00E+05
3,10000,3,1,1.00E+07,1000,1.96E+05
3,10000,3,1,1.00E+07,10000,2.00E+05
3,10000,3,1,1.00E+07,1.00E+05,1.90E+05
3,10000,3,10,1.00E+05,1000,2.07E+05
3,10000,3,10,1.00E+05,10000,2.09E+05
3,10000,3,10,1.00E+05,1.00E+05,1.99E+05
3,10000,3,10,1.00E+06,1000,2.05E+05
3,10000,3,10,1.00E+06,10000,1.97E+05
3,10000,3,10,1.00E+06,1.00E+05,1.98E+05
3,10000,3,10,2.00E+06,1000,1.99E+05
