$spouts,$max_spout,$sorters,$emit_freq,$chunk_size,$message_size,<$latency
3,1000,1,300,2.00E+06,1.00E+05,16800
3,1000,1,300,1.00E+07,1000,3754.8
3,1000,1,300,1.00E+07,10000,25769
3,1000,1,300,1.00E+07,1.00E+05,20941
3,1000,2,1,1.00E+05,1000,1081.6
3,1000,2,1,1.00E+05,10000,7220.4
3,1000,2,1,1.00E+05,1.00E+05,9214.3
3,1000,2,1,1.00E+06,1000,987.54
3,1000,2,1,1.00E+06,10000,7479.2
3,1000,2,1,1.00E+06,1.00E+05,7187.1
3,1000,2,1,2.00E+06,1000,1109.3
3,1000,2,1,2.00E+06,10000,7214.9
3,1000,2,1,2.00E+06,1.00E+05,8023.6
3,1000,2,1,1.00E+07,1000,1064.8
3,1000,2,1,1.00E+07,10000,7494.1
3,1000,2,1,1.00E+07,1.00E+05,10091
3,1000,2,10,1.00E+05,1000,1061.6
3,1000,2,10,1.00E+05,10000,6957.6
3,1000,2,10,1.00E+05,1.00E+05,10109
3,1000,2,10,1.00E+06,1000,974.94
3,1000,2,10,1.00E+06,10000,7626.1
3,1000,2,10,1.00E+06,1.00E+05,9024.4
3,1000,2,10,2.00E+06,1000,1035.6
3,1000,2,10,2.00E+06,10000,8118.2
3,1000,2,10,2.00E+06,1.00E+05,10534
3,1000,2,10,1.00E+07,1000,1207.5
3,1000,2,10,1.00E+07,10000,7579.6
3,1000,2,10,1.00E+07,1.00E+05,10856
3,1000,2,60,1.00E+05,1000,1020.4
3,1000,2,60,1.00E+05,10000,7818.3
3,1000,2,60,1.00E+05,1.00E+05,8965.5
3,1000,2,60,1.00E+06,1000,973.14
3,1000,2,60,1.00E+06,10000,7616.4
3,1000,2,60,1.00E+06,1.00E+05,9474.3
3,1000,2,60,2.00E+06,1000,1054.9
3,1000,2,60,2.00E+06,10000,7391.1
3,1000,2,60,2.00E+06,1.00E+05,10226
3,1000,2,60,1.00E+07,1000,1076.5
3,1000,2,60,1.00E+07,10000,7276.5
3,1000,2,60,1.00E+07,1.00E+05,10101
3,1000,2,120,1.00E+05,1000,1023.8
3,1000,2,120,1.00E+05,10000,6836.3
3,1000,2,120,1.00E+05,1.00E+05,9505.9
3,1000,2,120,1.00E+06,1000,1019
3,1000,2,120,1.00E+06,10000,7875.9
3,1000,2,120,1.00E+06,1.00E+05,8650.1
3,1000,2,120,2.00E+06,1000,1121.2
3,1000,2,120,2.00E+06,10000,7311.2
3,1000,2,120,2.00E+06,1.00E+05,10824
3,1000,2,120,1.00E+07,1000,1129.4
3,1000,2,120,1.00E+07,10000,7983.3
3,1000,2,120,1.00E+07,1.00E+05,11828
3,1000,2,300,1.00E+05,1000,1002
3,1000,2,300,1.00E+05,10000,7295.9
3,1000,2,300,1.00E+05,1.00E+05,7401.4
3,1000,2,300,1.00E+06,1000,960.31
3,1000,2,300,1.00E+06,10000,6836.3
3,1000,2,300,1.00E+06,1.00E+05,10386
3,1000,2,300,2.00E+06,1000,1070.2
3,1000,2,300,2.00E+06,10000,7691.4
3,1000,2,300,2.00E+06,1.00E+05,9543.5
3,1000,2,300,1.00E+07,1000,1011.2
3,1000,2,300,1.00E+07,10000,7131.1
3,1000,2,300,1.00E+07,1.00E+05,7540.2
3,1000,3,1,1.00E+05,1000,193.45
3,1000,3,1,1.00E+05,10000,177.41
3,1000,3,1,1.00E+05,1.00E+05,179.91
3,1000,3,1,1.00E+06,1000,192.04
3,1000,3,1,1.00E+06,10000,192.9
3,1000,3,1,1.00E+06,1.00E+05,192.85
3,1000,3,1,2.00E+06,1000,194.57
3,1000,3,1,2.00E+06,10000,189.62
3,1000,3,1,2.00E+06,1.00E+05,195.63
3,1000,3,1,1.00E+07,1000,217.33
3,1000,3,1,1.00E+07,10000,214.34
3,1000,3,1,1.00E+07,1.00E+05,213.06
3,1000,3,10,1.00E+05,1000,182.59
3,1000,3,10,1.00E+05,10000,185.89
3,1000,3,10,1.00E+05,1.00E+05,175.9
3,1000,3,10,1.00E+06,1000,187.47
3,1000,3,10,1.00E+06,10000,173.25
3,1000,3,10,1.00E+06,1.00E+05,177.18
3,1000,3,10,2.00E+06,1000,182.23
3,1000,3,10,2.00E+06,10000,189.98
3,1000,3,10,2.00E+06,1.00E+05,185.16
3,1000,3,10,1.00E+07,1000,203.58
3,1000,3,10,1.00E+07,10000,203.76
3,1000,3,10,1.00E+07,1.00E+05,207.07
3,1000,3,60,1.00E+05,1000,187.46
3,1000,3,60,1.00E+05,10000,191.44
3,1000,3,60,1.00E+05,1.00E+05,184.16
3,1000,3,60,1.00E+06,1000,186.03
3,1000,3,60,1.00E+06,10000,183.16
3,1000,3,60,1.00E+06,1.00E+05,194.8
3,1000,3,60,2.00E+06,1000,186.96
3,1000,3,60,2.00E+06,10000,184.43
3,1000,3,60,2.00E+06,1.00E+05,191.95
3,1000,3,60,1.00E+07,1000,201.65
3,1000,3,60,1.00E+07,10000,193.77
3,1000,3,60,1.00E+07,1.00E+05,202.26
3,1000,3,120,1.00E+05,1000,185.26
3,1000,3,120,1.00E+05,10000,185.31
3,1000,3,120,1.00E+05,1.00E+05,178.56
3,1000,3,120,1.00E+06,1000,183.1
3,1000,3,120,1.00E+06,10000,203.12
3,1000,3,120,1.00E+06,1.00E+05,181.17
3,1000,3,120,2.00E+06,1000,184.39
3,1000,3,120,2.00E+06,10000,186.6
3,1000,3,120,2.00E+06,1.00E+05,179.67
3,1000,3,120,1.00E+07,1000,186.75
3,1000,3,120,1.00E+07,10000,199.71
3,1000,3,120,1.00E+07,1.00E+05,191.1
3,1000,3,300,1.00E+05,1000,188.73
3,1000,3,300,1.00E+05,10000,185.31
3,1000,3,300,1.00E+05,1.00E+05,183.61
3,1000,3,300,1.00E+06,1000,194.17
3,1000,3,300,1.00E+06,10000,179.5
3,1000,3,300,1.00E+06,1.00E+05,189.86
3,1000,3,300,2.00E+06,1000,183.64
3,1000,3,300,2.00E+06,10000,200.07
3,1000,3,300,2.00E+06,1.00E+05,180.62
3,1000,3,300,1.00E+07,1000,205.08
3,1000,3,300,1.00E+07,10000,205.33
3,1000,3,300,1.00E+07,1.00E+05,198.47
3,1000,6,1,1.00E+05,1000,175.7
3,1000,6,1,1.00E+05,10000,184.55
3,1000,6,1,1.00E+05,1.00E+05,185.96
3,1000,6,1,1.00E+06,1000,184
3,1000,6,1,1.00E+06,10000,190.57
3,1000,6,1,1.00E+06,1.00E+05,193.64
3,1000,6,1,2.00E+06,1000,204.58
3,1000,6,1,2.00E+06,10000,186.42
3,1000,6,1,2.00E+06,1.00E+05,194.03
3,1000,6,1,1.00E+07,1000,224.51
3,1000,6,1,1.00E+07,10000,207.13
3,1000,6,1,1.00E+07,1.00E+05,217.83
3,1000,6,10,1.00E+05,1000,178.32
3,1000,6,10,1.00E+05,10000,184.89
3,1000,6,10,1.00E+05,1.00E+05,183.97
3,1000,6,10,1.00E+06,1000,181.11
3,1000,6,10,1.00E+06,10000,181.41
3,1000,6,10,1.00E+06,1.00E+05,184.03
3,1000,6,10,2.00E+06,1000,190.2
3,1000,6,10,2.00E+06,10000,185.07
3,1000,6,10,2.00E+06,1.00E+05,193.52
3,1000,6,10,1.00E+07,1000,217.17
3,1000,6,10,1.00E+07,10000,184.73
3,1000,6,10,1.00E+07,1.00E+05,186.21
3,1000,6,60,1.00E+05,1000,180.69
3,1000,6,60,1.00E+05,10000,177.33
3,1000,6,60,1.00E+05,1.00E+05,175.86
3,1000,6,60,1.00E+06,1000,179.09
3,1000,6,60,1.00E+06,10000,192.59
3,1000,6,60,1.00E+06,1.00E+05,191.05
3,1000,6,60,2.00E+06,1000,171.41
3,1000,6,60,2.00E+06,10000,188.23
3,1000,6,60,2.00E+06,1.00E+05,193.39
3,1000,6,60,1.00E+07,1000,214.33
3,1000,6,60,1.00E+07,10000,207.92
3,1000,6,60,1.00E+07,1.00E+05,195.58
3,1000,6,120,1.00E+05,1000,181.23
3,1000,6,120,1.00E+05,10000,188.74
3,1000,6,120,1.00E+05,1.00E+05,185.76
3,1000,6,120,1.00E+06,1000,190.99
3,1000,6,120,1.00E+06,10000,178.13
3,1000,6,120,1.00E+06,1.00E+05,183.61
3,1000,6,120,2.00E+06,1000,178.29
3,1000,6,120,2.00E+06,10000,175.02
3,1000,6,120,2.00E+06,1.00E+05,174.8
3,1000,6,120,1.00E+07,1000,240.94
3,1000,6,120,1.00E+07,10000,206.39
3,1000,6,120,1.00E+07,1.00E+05,221.01
3,1000,6,300,1.00E+05,1000,184.62
3,1000,6,300,1.00E+05,10000,180.09
3,1000,6,300,1.00E+05,1.00E+05,193.53
3,1000,6,300,1.00E+06,1000,181.98
3,1000,6,300,1.00E+06,10000,191.71
3,1000,6,300,1.00E+06,1.00E+05,185.83
3,1000,6,300,2.00E+06,1000,187.15
3,1000,6,300,2.00E+06,10000,188.51
3,1000,6,300,2.00E+06,1.00E+05,175.02
3,1000,6,300,1.00E+07,1000,231.03
3,1000,6,300,1.00E+07,10000,211.14
3,1000,6,300,1.00E+07,1.00E+05,205.72
3,1000,9,1,1.00E+05,1000,182.01
3,1000,9,1,1.00E+05,10000,190.98
3,1000,9,1,1.00E+05,1.00E+05,176.88
3,1000,9,1,1.00E+06,1000,178.78
3,1000,9,1,1.00E+06,10000,184.8
3,1000,9,1,1.00E+06,1.00E+05,192.42
3,1000,9,1,2.00E+06,1000,187.62
3,1000,9,1,2.00E+06,10000,188.09
3,1000,9,1,2.00E+06,1.00E+05,196.35
3,1000,9,1,1.00E+07,1000,245.81
3,1000,9,1,1.00E+07,10000,237.86
3,1000,9,1,1.00E+07,1.00E+05,224.76
3,1000,9,10,1.00E+05,1000,189.42
3,1000,9,10,1.00E+05,10000,185.95
3,1000,9,10,1.00E+05,1.00E+05,176.37
3,1000,9,10,1.00E+06,1000,186.41
3,1000,9,10,1.00E+06,10000,191.72
3,1000,9,10,1.00E+06,1.00E+05,174.47
3,1000,9,10,2.00E+06,1000,194.91
3,1000,9,10,2.00E+06,10000,199.83
3,1000,9,10,2.00E+06,1.00E+05,197.99
3,1000,9,10,1.00E+07,1000,218.02
3,1000,9,10,1.00E+07,10000,221.64
3,1000,9,10,1.00E+07,1.00E+05,206.83
3,1000,9,60,1.00E+05,1000,183.02
3,1000,9,60,1.00E+05,10000,192.68
3,1000,9,60,1.00E+05,1.00E+05,183.99
3,1000,9,60,1.00E+06,1000,187.1
3,1000,9,60,1.00E+06,10000,184.23
3,1000,9,60,1.00E+06,1.00E+05,191.67
3,1000,9,60,2.00E+06,1000,191.04
3,1000,9,60,2.00E+06,10000,196
3,1000,9,60,2.00E+06,1.00E+05,191.63
3,1000,9,60,1.00E+07,1000,251.13
3,1000,9,60,1.00E+07,10000,233.54
3,1000,9,60,1.00E+07,1.00E+05,203.34
3,1000,9,120,1.00E+05,1000,182.86
3,1000,9,120,1.00E+05,10000,179.9
3,1000,9,120,1.00E+05,1.00E+05,175.71
3,1000,9,120,1.00E+06,1000,183.09
3,1000,9,120,1.00E+06,10000,186.2
3,1000,9,120,1.00E+06,1.00E+05,183.62
3,1000,9,120,2.00E+06,1000,180.83
3,1000,9,120,2.00E+06,10000,183.02
3,1000,9,120,2.00E+06,1.00E+05,183.53
3,1000,9,120,1.00E+07,1000,217.77
3,1000,9,120,1.00E+07,10000,231.53
3,1000,9,120,1.00E+07,1.00E+05,225.75
3,1000,9,300,1.00E+05,1000,180.73
3,1000,9,300,1.00E+05,10000,180.58
3,1000,9,300,1.00E+05,1.00E+05,178.63
3,1000,9,300,1.00E+06,1000,175.69
3,1000,9,300,1.00E+06,10000,193.5
3,1000,9,300,1.00E+06,1.00E+05,185.56
3,1000,9,300,2.00E+06,1000,181.55
3,1000,9,300,2.00E+06,10000,183.91
3,1000,9,300,2.00E+06,1.00E+05,186.58
3,1000,9,300,1.00E+07,1000,214.09
3,1000,9,300,1.00E+07,10000,207.76
3,1000,9,300,1.00E+07,1.00E+05,246.35
3,1000,12,1,1.00E+05,1000,183.74
3,1000,12,1,1.00E+05,10000,182.17
3,1000,12,1,1.00E+05,1.00E+05,168.78
3,1000,12,1,1.00E+06,1000,182.11
3,1000,12,1,1.00E+06,10000,177.08
3,1000,12,1,1.00E+06,1.00E+05,193.91
3,1000,12,1,2.00E+06,1000,185.71
3,1000,12,1,2.00E+06,10000,191.94
3,1000,12,1,2.00E+06,1.00E+05,182.77
3,1000,12,1,1.00E+07,1000,290.06
3,1000,12,1,1.00E+07,10000,314.91
3,1000,12,1,1.00E+07,1.00E+05,243.13
3,1000,12,10,1.00E+05,1000,194
3,1000,12,10,1.00E+05,10000,185.05
3,1000,12,10,1.00E+05,1.00E+05,173.9
3,1000,12,10,1.00E+06,1000,189.38
3,1000,12,10,1.00E+06,10000,187.43
3,1000,12,10,1.00E+06,1.00E+05,182.84
3,1000,12,10,2.00E+06,1000,186.73
3,1000,12,10,2.00E+06,10000,194.52
3,1000,12,10,2.00E+06,1.00E+05,196.21
3,1000,12,10,1.00E+07,1000,209.11
3,1000,12,10,1.00E+07,10000,209.93
3,1000,12,10,1.00E+07,1.00E+05,204.38
3,1000,12,60,1.00E+05,1000,175.73
3,1000,12,60,1.00E+05,10000,186.16
3,1000,12,60,1.00E+05,1.00E+05,170.85
3,1000,12,60,1.00E+06,1000,176.14
3,1000,12,60,1.00E+06,10000,189.95
3,1000,12,60,1.00E+06,1.00E+05,185.39
3,1000,12,60,2.00E+06,1000,190.1
3,1000,12,60,2.00E+06,10000,188.04
3,1000,12,60,2.00E+06,1.00E+05,190.36
3,1000,12,60,1.00E+07,1000,226.24
3,1000,12,60,1.00E+07,10000,218.75
3,1000,12,60,1.00E+07,1.00E+05,211.89
3,1000,12,120,1.00E+05,1000,175.81
3,1000,12,120,1.00E+05,10000,175.48
3,1000,12,120,1.00E+05,1.00E+05,181.8
3,1000,12,120,1.00E+06,1000,179.66
3,1000,12,120,1.00E+06,10000,179.53
3,1000,12,120,1.00E+06,1.00E+05,189.56
3,1000,12,120,2.00E+06,1000,181.77
3,1000,12,120,2.00E+06,10000,191.3
3,1000,12,120,2.00E+06,1.00E+05,177.87
3,1000,12,120,1.00E+07,1000,249.79
3,1000,12,120,1.00E+07,10000,229.11
3,1000,12,120,1.00E+07,1.00E+05,209.06
3,1000,12,300,1.00E+05,1000,185.99
3,1000,12,300,1.00E+05,10000,196.58
3,1000,12,300,1.00E+05,1.00E+05,183.88
3,1000,12,300,1.00E+06,1000,178.85
3,1000,12,300,1.00E+06,10000,181.78
3,1000,12,300,1.00E+06,1.00E+05,178
3,1000,12,300,2.00E+06,1000,199.39
3,1000,12,300,2.00E+06,10000,180.68
3,1000,12,300,2.00E+06,1.00E+05,199.51
3,1000,12,300,1.00E+07,1000,227.29
3,1000,12,300,1.00E+07,10000,233.66
3,1000,12,300,1.00E+07,1.00E+05,192.79
3,1000,15,1,1.00E+05,1000,186.66
3,1000,15,1,1.00E+05,10000,181.61
3,1000,15,1,1.00E+05,1.00E+05,188.32
3,1000,15,1,1.00E+06,1000,185.29
3,1000,15,1,1.00E+06,10000,180.89
3,1000,15,1,1.00E+06,1.00E+05,178.11
3,1000,15,1,2.00E+06,1000,181.58
3,1000,15,1,2.00E+06,10000,190.4
3,1000,15,1,2.00E+06,1.00E+05,190.98
3,1000,15,1,1.00E+07,1000,338.61
3,1000,15,1,1.00E+07,10000,319.92
3,1000,15,1,1.00E+07,1.00E+05,268.61
3,1000,15,10,1.00E+05,1000,176.03
3,1000,15,10,1.00E+05,10000,192.43
3,1000,15,10,1.00E+05,1.00E+05,174.24
3,1000,15,10,1.00E+06,1000,192.98
3,1000,15,10,1.00E+06,10000,186.54
3,1000,15,10,1.00E+06,1.00E+05,177.45
3,1000,15,10,2.00E+06,1000,187.68
3,1000,15,10,2.00E+06,10000,195.06
3,1000,15,10,2.00E+06,1.00E+05,182.03
3,1000,15,10,1.00E+07,1000,246.31
3,1000,15,10,1.00E+07,10000,232.4
3,1000,15,10,1.00E+07,1.00E+05,254.24
3,1000,15,60,1.00E+05,1000,210.86
3,1000,15,60,1.00E+05,10000,212.96
3,1000,15,60,1.00E+05,1.00E+05,222.42
3,1000,15,60,1.00E+06,1000,237.87
3,1000,15,60,1.00E+06,10000,215.34
3,1000,15,60,1.00E+06,1.00E+05,214.66
3,1000,15,60,2.00E+06,1000,220.17
3,1000,15,60,2.00E+06,10000,225.4
3,1000,15,60,2.00E+06,1.00E+05,229
3,1000,15,60,1.00E+07,1000,349.62
3,1000,15,60,1.00E+07,10000,316.01
3,1000,15,60,1.00E+07,1.00E+05,282.12
3,1000,15,120,1.00E+05,1000,203.78
3,1000,15,120,1.00E+05,10000,207.12
3,1000,15,120,1.00E+05,1.00E+05,210.45
3,1000,15,120,1.00E+06,1000,205.14
3,1000,15,120,1.00E+06,10000,221.22
3,1000,15,120,1.00E+06,1.00E+05,213.03
3,1000,15,120,2.00E+06,1000,218.51
3,1000,15,120,2.00E+06,10000,218.37
3,1000,15,120,2.00E+06,1.00E+05,216.25
3,1000,15,120,1.00E+07,1000,361.21
3,1000,15,120,1.00E+07,10000,381.23
3,1000,15,120,1.00E+07,1.00E+05,264.3
3,1000,15,300,1.00E+05,1000,214.16
3,1000,15,300,1.00E+05,10000,211.19
3,1000,15,300,1.00E+05,1.00E+05,221.69
3,1000,15,300,1.00E+06,1000,211.96
3,1000,15,300,1.00E+06,10000,216.71
3,1000,15,300,1.00E+06,1.00E+05,223.24
3,1000,15,300,2.00E+06,1000,209.58
3,1000,15,300,2.00E+06,10000,220.6
3,1000,15,300,2.00E+06,1.00E+05,223.21
3,1000,15,300,1.00E+07,1000,306.84
3,1000,15,300,1.00E+07,10000,335.41
3,1000,15,300,1.00E+07,1.00E+05,259.36
3,1000,18,1,1.00E+05,1000,207.89
3,1000,18,1,1.00E+05,10000,203.03
3,1000,18,1,1.00E+05,1.00E+05,208.68
3,1000,18,1,1.00E+06,1000,208.99
3,1000,18,1,1.00E+06,10000,226.78
3,1000,18,1,1.00E+06,1.00E+05,219.56
3,1000,18,1,2.00E+06,1000,234.34
3,1000,18,1,2.00E+06,10000,237.01
3,1000,18,1,2.00E+06,1.00E+05,225.34
3,1000,18,1,1.00E+07,1000,460.53
3,1000,18,1,1.00E+07,10000,610.01
3,1000,18,1,1.00E+07,1.00E+05,1068.8
3,1000,18,10,1.00E+05,1000,222.25
3,1000,18,10,1.00E+05,10000,205.18
3,1000,18,10,1.00E+05,1.00E+05,206.52
3,1000,18,10,1.00E+06,1000,221.42
3,1000,18,10,1.00E+06,10000,223.1
3,1000,18,10,1.00E+06,1.00E+05,219.33
3,1000,18,10,2.00E+06,1000,227.54
3,1000,18,10,2.00E+06,10000,219.37
3,1000,18,10,2.00E+06,1.00E+05,216.96
3,1000,18,10,1.00E+07,1000,265.18
3,1000,18,10,1.00E+07,10000,815.86
3,1000,18,10,1.00E+07,1.00E+05,244.52
3,1000,18,60,1.00E+05,1000,217.26
3,1000,18,60,1.00E+05,10000,204.87
3,1000,18,60,1.00E+05,1.00E+05,207.25
3,1000,18,60,1.00E+06,1000,222.38
3,1000,18,60,1.00E+06,10000,216.56
3,1000,18,60,1.00E+06,1.00E+05,234.14
3,1000,18,60,2.00E+06,1000,238.19
3,1000,18,60,2.00E+06,10000,217.93
3,1000,18,60,2.00E+06,1.00E+05,217.33
3,1000,18,60,1.00E+07,1000,297.9
3,1000,18,60,1.00E+07,10000,353.22
3,1000,18,60,1.00E+07,1.00E+05,271.8
3,1000,18,120,1.00E+05,1000,217.27
3,1000,18,120,1.00E+05,10000,197.58
3,1000,18,120,1.00E+05,1.00E+05,217.2
3,1000,18,120,1.00E+06,1000,217.41
3,1000,18,120,1.00E+06,10000,221.63
3,1000,18,120,1.00E+06,1.00E+05,227.77
3,1000,18,120,2.00E+06,1000,231.54
3,1000,18,120,2.00E+06,10000,228.66
3,1000,18,120,2.00E+06,1.00E+05,236.88
3,1000,18,120,1.00E+07,1000,286.84
3,1000,18,120,1.00E+07,10000,416.61
3,1000,18,120,1.00E+07,1.00E+05,299.88
3,1000,18,300,1.00E+05,1000,217.26
3,1000,18,300,1.00E+05,10000,221.79
3,1000,18,300,1.00E+05,1.00E+05,208.8
3,1000,18,300,1.00E+06,1000,221.38
3,1000,18,300,1.00E+06,10000,231.45
3,1000,18,300,1.00E+06,1.00E+05,215.6
3,1000,18,300,2.00E+06,1000,218.12
3,1000,18,300,2.00E+06,10000,218.55
3,1000,18,300,2.00E+06,1.00E+05,229.8
3,1000,18,300,1.00E+07,1000,356.43
3,1000,18,300,1.00E+07,10000,438.92
3,1000,18,300,1.00E+07,1.00E+05,382.48
3,10000,1,1,1.00E+05,1000,25404
3,10000,1,1,1.00E+05,10000,16952
3,10000,1,1,1.00E+05,1.00E+05,17332
3,10000,1,1,1.00E+06,1000,24980
3,10000,1,1,1.00E+06,10000,16911
3,10000,1,1,1.00E+06,1.00E+05,16260
3,10000,1,1,2.00E+06,1000,25289
3,10000,1,1,2.00E+06,10000,17906
3,10000,1,1,2.00E+06,1.00E+05,17808
3,10000,1,1,1.00E+07,1000,24639
3,10000,1,1,1.00E+07,10000,17113
3,10000,1,1,1.00E+07,1.00E+05,18750
3,10000,1,10,1.00E+05,1000,24561
3,10000,1,10,1.00E+05,10000,17305
3,10000,1,10,1.00E+05,1.00E+05,19162
3,10000,1,10,1.00E+06,1000,24221
3,10000,1,10,1.00E+06,10000,16924
3,10000,1,10,1.00E+06,1.00E+05,19186
3,10000,1,10,2.00E+06,1000,25368
3,10000,1,10,2.00E+06,10000,17975
3,10000,1,10,2.00E+06,1.00E+05,15172
3,10000,1,10,1.00E+07,1000,23640
3,10000,1,10,1.00E+07,10000,19003
3,10000,1,10,1.00E+07,1.00E+05,16880
3,10000,1,60,1.00E+05,1000,25007
3,10000,1,60,1.00E+05,10000,17655
3,10000,1,60,1.00E+05,1.00E+05,17053
3,10000,1,60,1.00E+06,1000,26474
3,10000,1,60,1.00E+06,10000,18588
3,10000,1,60,1.00E+06,1.00E+05,18646
3,10000,1,60,2.00E+06,1000,26539
3,10000,1,60,2.00E+06,10000,16730
3,10000,1,60,2.00E+06,1.00E+05,15834
3,10000,1,60,1.00E+07,1000,26754
3,10000,1,60,1.00E+07,10000,17322
3,10000,1,60,1.00E+07,1.00E+05,18755
3,10000,1,120,1.00E+05,1000,22071
3,10000,1,120,1.00E+05,10000,15380
3,10000,1,120,1.00E+05,1.00E+05,19235
3,10000,1,120,1.00E+06,1000,27202
3,10000,1,120,1.00E+06,10000,17163
3,10000,1,120,1.00E+06,1.00E+05,16852
3,10000,1,120,2.00E+06,1000,25833
3,10000,1,120,2.00E+06,10000,18110
3,10000,1,120,2.00E+06,1.00E+05,18034
3,10000,1,120,1.00E+07,1000,26260
3,10000,1,120,1.00E+07,10000,18231
3,10000,1,120,1.00E+07,1.00E+05,15753
3,10000,1,300,1.00E+05,1000,26453
3,10000,1,300,1.00E+05,10000,18874
3,10000,1,300,1.00E+05,1.00E+05,18115
3,10000,1,300,1.00E+06,1000,27421
3,10000,1,300,1.00E+06,10000,16498
3,10000,1,300,1.00E+06,1.00E+05,19785
3,10000,1,300,2.00E+06,1000,25909
3,10000,1,300,2.00E+06,10000,17737
3,10000,1,300,2.00E+06,1.00E+05,16615
3,10000,1,300,1.00E+07,1000,25302
3,10000,1,300,1.00E+07,10000,17138
3,10000,1,300,1.00E+07,1.00E+05,17698
3,10000,2,1,1.00E+05,1000,10357
3,10000,2,1,1.00E+05,10000,11193
3,10000,2,1,1.00E+05,1.00E+05,9394
3,10000,2,1,1.00E+06,1000,9981
3,10000,2,1,1.00E+06,10000,9937.3
3,10000,2,1,1.00E+06,1.00E+05,8205.2
3,10000,2,1,2.00E+06,1000,9791.6
3,10000,2,1,2.00E+06,10000,10666
3,10000,2,1,2.00E+06,1.00E+05,9234.6
3,10000,2,1,1.00E+07,1000,10558
3,10000,2,1,1.00E+07,10000,9362.8
3,10000,2,1,1.00E+07,1.00E+05,7118.8
3,10000,2,10,1.00E+05,1000,9172.3
3,10000,2,10,1.00E+05,10000,8780
3,10000,2,10,1.00E+05,1.00E+05,8014.7
3,10000,2,10,1.00E+06,1000,9978.1
3,10000,2,10,1.00E+06,10000,8482.5
3,10000,2,10,1.00E+06,1.00E+05,11449
3,10000,2,10,2.00E+06,1000,9831.8
3,10000,2,10,2.00E+06,10000,10045
3,10000,2,10,2.00E+06,1.00E+05,8064
3,10000,2,10,1.00E+07,1000,10360
3,10000,2,10,1.00E+07,10000,9120.2
3,10000,2,10,1.00E+07,1.00E+05,8841.7
3,10000,2,60,1.00E+05,1000,10093
3,10000,2,60,1.00E+05,10000,10571
3,10000,2,60,1.00E+05,1.00E+05,11433
3,10000,2,60,1.00E+06,1000,9583
3,10000,2,60,1.00E+06,10000,9114.6
3,10000,2,60,1.00E+06,1.00E+05,8561.7
3,10000,2,60,2.00E+06,1000,10027
3,10000,2,60,2.00E+06,10000,10170
3,10000,2,60,2.00E+06,1.00E+05,8550.4
3,10000,2,60,1.00E+07,1000,10313
3,10000,2,60,1.00E+07,10000,8562.8
3,10000,2,60,1.00E+07,1.00E+05,10009
3,10000,2,120,1.00E+05,1000,9559.3
3,10000,2,120,1.00E+05,10000,10234
3,10000,2,120,1.00E+05,1.00E+05,9452.8
3,10000,2,120,1.00E+06,1000,10394
3,10000,2,120,1.00E+06,10000,8888.5
3,10000,2,120,1.00E+06,1.00E+05,8576.2
3,10000,2,120,2.00E+06,1000,9955.4
3,10000,2,120,2.00E+06,10000,9120
3,10000,2,120,2.00E+06,1.00E+05,8967.1
3,10000,2,120,1.00E+07,1000,10981
3,10000,2,120,1.00E+07,10000,9106
3,10000,2,120,1.00E+07,1.00E+05,8508.9
3,10000,2,300,1.00E+05,1000,10053
3,10000,2,300,1.00E+05,10000,8478.9
3,10000,2,300,1.00E+05,1.00E+05,8208.7
3,10000,2,300,1.00E+06,1000,9514.3
3,10000,2,300,1.00E+06,10000,8949.2
3,10000,2,300,1.00E+06,1.00E+05,8568.1
3,10000,2,300,2.00E+06,1000,9913.8
3,10000,2,300,2.00E+06,10000,8563.9
3,10000,2,300,2.00E+06,1.00E+05,9660.5
3,10000,2,300,1.00E+07,1000,9502
3,10000,2,300,1.00E+07,10000,9316.2
3,10000,2,300,1.00E+07,1.00E+05,9191.4
3,10000,3,1,1.00E+05,1000,1071.2
3,10000,3,1,1.00E+05,10000,1152.1
3,10000,3,1,1.00E+05,1.00E+05,1169.8
3,10000,3,1,1.00E+06,1000,1147.3
3,10000,3,1,1.00E+06,10000,1123.6
3,10000,3,1,1.00E+06,1.00E+05,1012.6
3,10000,3,1,2.00E+06,1000,1072.8
3,10000,3,1,2.00E+06,10000,1086.9
3,10000,3,1,2.00E+06,1.00E+05,1108
3,10000,3,1,1.00E+07,1000,1105.5
3,10000,3,1,1.00E+07,10000,1144.2
3,10000,3,1,1.00E+07,1.00E+05,1176.1
3,10000,3,10,1.00E+05,1000,1091.7
3,10000,3,10,1.00E+05,10000,1088.5
3,10000,3,10,1.00E+05,1.00E+05,1159.1
3,10000,3,10,1.00E+06,1000,1152.7
3,10000,3,10,1.00E+06,10000,1054.9
3,10000,3,10,1.00E+06,1.00E+05,1059.8
3,10000,3,10,2.00E+06,1000,1124.5
3,10000,3,10,2.00E+06,10000,1181.1
3,10000,3,10,2.00E+06,1.00E+05,1124.2
3,10000,3,10,1.00E+07,1000,1081.7
3,10000,3,10,1.00E+07,10000,1164.8
3,10000,3,10,1.00E+07,1.00E+05,1058.3
3,10000,3,60,1.00E+05,1000,1163.6
3,10000,3,60,1.00E+05,10000,1102.5
3,10000,3,60,1.00E+05,1.00E+05,1087.5
3,10000,3,60,1.00E+06,1000,1178.4
3,10000,3,60,1.00E+06,10000,1091.8
